sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,notes
1739,analphabet,Eine Person die nicht richtig lesen und schreiben kann.,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-09-08T10:46:12Z,cfbe77d115cd524def4ccbe596a54842,0:=Eine 1:=Person 2:=die 3:=nicht 4:=richtig 5:=lesen 6:=und 7:=schreiben 8:=kann.,2,"[[5],[7]]",
1740,anamnese,Das erste Gespräch zwischen Therapeut und Patient heißt: Anamnese.,0_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Das 1:=erste 2:=Gespräch 3:=zwischen 4:=Therapeut 5:=und 6:=Patient 7:=heißt: 8:=Anamnese.,2,"[[1,7,8],[3,4,5,6]]",
1741,anamnese,Der Patient erzählt von seinen Problemen.,1_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Der 1:=Patient 2:=erzählt 3:=von 4:=seinen 5:=Problemen.,1,,
1742,anamnese,Der Therapeut stellt dem Patienten viele Fragen.,2_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Der 1:=Therapeut 2:=stellt 3:=dem 4:=Patienten 5:=viele 6:=Fragen.,1,,
1743,anamnese,Zum Beispiel Fragen über: • seine Familie,3_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Zum 1:=Beispiel 2:=Fragen 3:=über: 4:=• 5:=seine 6:=Familie,0,,
1744,anamnese,Zum Beispiel Fragen über: • seinen Beruf oder die Schule,4_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Zum 1:=Beispiel 2:=Fragen 3:=über: 4:=• 5:=seinen 6:=Beruf 7:=oder 8:=die 9:=Schule,0,,
1745,anamnese,Zum Beispiel Fragen über: • seine Hobbys,5_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Zum 1:=Beispiel 2:=Fragen 3:=über: 4:=• 5:=seine 6:=Hobbys,0,,
1746,anamnese,Zum Beispiel Fragen über: • andere Probleme oder Krankheiten,6_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Zum 1:=Beispiel 2:=Fragen 3:=über: 4:=• 5:=andere 6:=Probleme 7:=oder 8:=Krankheiten,0,,
1747,anamnese,Zum Beispiel Fragen über: • andere Therapien,7_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Zum 1:=Beispiel 2:=Fragen 3:=über: 4:=• 5:=andere 6:=Therapien,0,,
1748,anamnese,So kann der Therapeut das Problem besser verstehen.,8_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=So 1:=kann 2:=der 3:=Therapeut 4:=das 5:=Problem 6:=besser 7:=verstehen.,1,,
1749,anamnese,Dann kann der Therapeut dem Patienten besser helfen.,9_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Dann 1:=kann 2:=der 3:=Therapeut 4:=dem 5:=Patienten 6:=besser 7:=helfen.,2,"[[0,1,3,5],[6]]",
1750,anamnese,Eine Anamnese ist eine Vor-geschichte.,0_short,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Eine 1:=Anamnese 2:=ist 3:=eine 4:=Vor-geschichte.,1,,
1751,anamnese,Die Vor-geschichte von einem Menschen.,1_short,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Die 1:=Vor-geschichte 2:=von 3:=einem 4:=Menschen.,0,,
1753,anarchismus,Im Anarchismus gibt es keine Regierung.,0_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=gibt 3:=es 4:=keine 5:=Regierung.,1,,
1754,anarchismus,Es gibt keine Könige oder Präsidenten.,1_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Es 1:=gibt 2:=keine 3:=Könige 4:=oder 5:=Präsidenten.,2,"[[3],[5]]",
1755,anarchismus,Manchmal kann es aber Anführer geben.,2_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Manchmal 1:=kann 2:=es 3:=aber 4:=Anführer 5:=geben.,1,,
1756,anarchismus,"Aber nur, \newline wenn alle Menschen in einer Gruppe das wollen.",3_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Aber 1:=nur, 2:=\newline 3:=wenn 4:=alle 5:=Menschen 6:=in 7:=einer 8:=Gruppe 9:=das 10:=wollen.",3,"[[0,1],[3,4,5,9,10],[6,8]]",
1757,anarchismus,Und nur für eine kurze Zeit.,4_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=nur 2:=für 3:=eine 4:=kurze 5:=Zeit.,0,,
1758,anarchismus,Zum Beispiel bis eine Aufgabe zu Ende ist.,5_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Zum 1:=Beispiel 2:=bis 3:=eine 4:=Aufgabe 5:=zu 6:=Ende 7:=ist.,1,,
1759,anarchismus,Beim Anarchismus organisieren alle das Leben zusammen.,6_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Beim 1:=Anarchismus 2:=organisieren 3:=alle 4:=das 5:=Leben 6:=zusammen.,1,,
1760,anarchismus,Alle Menschen bestimmen mit.,7_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Alle 1:=Menschen 2:=bestimmen 3:=mit.,1,,
1761,anarchismus,Menschen im Anarchismus gründen kleine Gemeinschaften.,8_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Menschen 1:=im 2:=Anarchismus 3:=gründen 4:=kleine 5:=Gemeinschaften.,3,"[[0,3,5],[1,2],[4,5]]",
1762,anarchismus,Und sie gründen kleine Gruppen.,9_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sie 2:=gründen 3:=kleine 4:=Gruppen.,2,"[[0,1,2,4],[3]]",
1763,anarchismus,Zum Beispiel wie in einer Familie.,10_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Zum 1:=Beispiel 2:=wie 3:=in 4:=einer 5:=Familie.,0,,
1764,anarchismus,Die Gemeinschaften kümmern sich selber um ihre Sachen.,11_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Gemeinschaften 2:=kümmern 3:=sich 4:=selber 5:=um 6:=ihre 7:=Sachen.,1,,
1765,anarchismus,Sie beraten was sie zu tun haben.,12_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=beraten 2:=was 3:=sie 4:=zu 5:=tun 6:=haben.,2,"[[0,1],[2,3,4,5,6]]",
1766,anarchismus,Gemeinschaften können sich gegenseitig helfen.,13_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Gemeinschaften 1:=können 2:=sich 3:=gegenseitig 4:=helfen.,1,,
1767,anarchismus,Jeder soll freiwillig in einer Gruppe mit-machen können.,14_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Jeder 1:=soll 2:=freiwillig 3:=in 4:=einer 5:=Gruppe 6:=mit-machen 7:=können.,3,"[[0,1,6,7],[2],[3,5]]",
1768,anarchismus,Die Menschen in der Gemeinschaft kümmern sich umeinander.,15_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Menschen 2:=in 3:=der 4:=Gemeinschaft 5:=kümmern 6:=sich 7:=umeinander.,2,"[[2,4],[5,6,7]]",
1769,anarchismus,Und sie helfen sich gegenseitig.,16_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sie 2:=helfen 3:=sich 4:=gegenseitig.,1,,
1770,anarchismus,Menschen im Anarchismus geben gerne etwas von ihren eigenen Sachen ab.,17_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Menschen 1:=im 2:=Anarchismus 3:=geben 4:=gerne 5:=etwas 6:=von 7:=ihren 8:=eigenen 9:=Sachen 10:=ab.,3,"[[0,3,5,6,7,8,9,10],[1,2],[4]]",
1771,anarchismus,Sie teilen ihre Sachen mit anderen Menschen.,18_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=teilen 2:=ihre 3:=Sachen 4:=mit 5:=anderen 6:=Menschen.,2,"[[0,1,2,3],[4,5,6]]",
1772,anarchismus,"Jemand der an den Anarchismus glaubt, \newline ist Anarchistisch.",19_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Jemand 1:=der 2:=an 3:=den 4:=Anarchismus 5:=glaubt, 6:=\newline 7:=ist 8:=Anarchistisch.",2,"[[1,2,4,5],[7,8]]",
1773,anarchismus,"Eine Frau die an den Anarchismus glaubt, \newline ist eine Anarchistin.",20_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Eine 1:=Frau 2:=die 3:=an 4:=den 5:=Anarchismus 6:=glaubt, 7:=\newline 8:=ist 9:=eine 10:=Anarchistin.",2,"[[2,3,5,6],[8,10]]",
1774,anarchismus,"Ein Mann der an den Anarchismus glaubt, \newline ist eine Anarchist.",21_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Ein 1:=Mann 2:=der 3:=an 4:=den 5:=Anarchismus 6:=glaubt, 7:=\newline 8:=ist 9:=eine 10:=Anarchist.",2,"[[2,3,5,6],[8,10]]",
1775,anarchismus,Anarchismus hat es früher in vielen Ländern gegeben.,22_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Anarchismus 1:=hat 2:=es 3:=früher 4:=in 5:=vielen 6:=Ländern 7:=gegeben.,2,"[[3],[4,5,6]]",
1776,anarchismus,Zum Beispiel in Spanien.,23_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Zum 1:=Beispiel 2:=in 3:=Spanien.,0,,
1777,anarchismus,Viele Menschen haben damals beim Anarchismus mitgemacht.,24_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Viele 1:=Menschen 2:=haben 3:=damals 4:=beim 5:=Anarchismus 6:=mitgemacht.,2,"[[3],[4,5]]",
1778,anarchismus,Das ist vom Jahr 1936 bis zum Jahr 1939 gewesen.,25_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=ist 2:=vom 3:=Jahr 4:=1936 5:=bis 6:=zum 7:=Jahr 8:=1939 9:=gewesen.,2,"[[2,3,4],[5,6,7,8]]",
1779,anarchismus,Anarchismus ist eine politische Idee.,26_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Anarchismus 1:=ist 2:=eine 3:=politische 4:=Idee.,2,"[[0,1],[3]]",
1780,anarchismus,Es soll kein Mensch über einen anderen bestimmen.,27_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Es 1:=soll 2:=kein 3:=Mensch 4:=über 5:=einen 6:=anderen 7:=bestimmen.,1,,
1781,anarchismus,Und es darf keine Hierarchie geben.,28_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=es 2:=darf 3:=keine 4:=Hierarchie 5:=geben.,1,,
1782,anarchismus,Keinen Menschen darf man zu etwas zwingen.,29_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Keinen 1:=Menschen 2:=darf 3:=man 4:=zu 5:=etwas 6:=zwingen.,1,,
1783,anarchismus,Dadurch soll es keine Unterdrückung geben.,30_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Dadurch 1:=soll 2:=es 3:=keine 4:=Unterdrückung 5:=geben.,1,,
1784,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Freiheit,31_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Freiheit,4,"[[0,1,2,3,4,9],[5,6,7,9],[8,9],[11]]",
1785,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Selbstbestimmung,32_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Selbstbestimmung,4,"[[0,1,2,3,4,9],[5,6,7,9],[8,9],[11]]",
1786,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Gleichberechtigung,33_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Gleichberechtigung,4,"[[0,1,2,3,4,9],[5,6,7,9],[8,9],[11]]",
1787,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Selbstverwirklichung,34_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Selbstverwirklichung,4,"[[0,1,2,3,4,9],[5,6,7,9],[8,9],[11]]",
1788,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • selber Sachen zu machen und zu kontrollieren,35_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=selber 12:=Sachen 13:=zu 14:=machen 15:=und 16:=zu 17:=kontrollieren,5,"[[0,1,2,3,4,9],[5,6,7,9],[8,9],[11,12,13,14],[11,12,16,17]]",
1789,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Gewaltlosigkeit,36_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Gewaltlosigkeit,4,"[[0,1,2,3,4,9],[5,6,7,9],[8,9],[11]]",
1790,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • einzelne Menschen sollen keine Macht haben,37_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=einzelne 12:=Menschen 13:=sollen 14:=keine 15:=Macht 16:=haben,4,"[[0,1,2,3,4,9],[5,6,7,9],[8,9],[11,12,13,14,15,16]]",
1791,anarchismus,Im Anarchismus gibt es viele Gruppen und Gemeinschaften.,38_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=gibt 3:=es 4:=viele 5:=Gruppen 6:=und 7:=Gemeinschaften.,2,"[[5,],[6]]",
1792,anarchismus,Sehr oft haben sie ihre eigenen Zeichen.,39_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sehr 1:=oft 2:=haben 3:=sie 4:=ihre 5:=eigenen 6:=Zeichen.,1,,
1794,anarchismus,Eine Idee wie Menschen zusammen-leben können.,1_short,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Eine 1:=Idee 2:=wie 3:=Menschen 4:=zusammen-leben 5:=können.,0,,
1795,anarchismus,Beim Anarchismus gibt es keine großen Chefs.,2_short,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Beim 1:=Anarchismus 2:=gibt 3:=es 4:=keine 5:=großen 6:=Chefs.,2,"[[0,1,2,3,4],[,5]]",
1796,anarchismus,"Das heißt, \newline es gibt keine Chefs die etwas bestimmen.",3_short,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Das 1:=heißt, 2:=\newline 3:=es 4:=gibt 5:=keine 6:=Chefs 7:=die 8:=etwas 9:=bestimmen.",2,"[[3,4,5],[7,8,9]",
1797,anarchismus,Niemand hat alleine das Sagen.,4_short,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Niemand 1:=hat 2:=alleine 3:=das 4:=Sagen.,1,,
1798,anarchismus,Alle Menschen bestimmen beim Anarchismus mit.,5_short,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Alle 1:=Menschen 2:=bestimmen 3:=beim 4:=Anarchismus 5:=mit.,1,,
1799,anerkennen,Das Gegenteil von anerkennen ist:  \newline aberkennen \newline  \newline Das Wort anerkennen ist ein Verb.,0_long,Ohne_Kategorie,2012-08-13T14:13:08Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Das 1:=Gegenteil 2:=von 3:=anerkennen 4:=ist: 5:= 6:=\newline 7:=aberkennen 8:=\newline 9:= 10:=\newline 11:=Das 12:=Wort 13:=anerkennen 14:=ist 15:=ein 16:=Verb.,0,,
1800,anerkennen,Beim anerkennen gibt man seine Zustimmung zu etwas.,0_short,Ohne_Kategorie,2012-08-13T14:13:08Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Beim 1:=anerkennen 2:=gibt 3:=man 4:=seine 5:=Zustimmung 6:=zu 7:=etwas.,1,,
1801,angela-merkel,Angela Merkel wurde am 17. Juli 1954 in Hamburg geboren.,0_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Angela 1:=Merkel 2:=wurde 3:=am 4:=17. 5:=Juli 6:=1954 7:=in 8:=Hamburg 9:=geboren.,2,"[[3,4,5,6],[7,8]]",
1802,angela-merkel,Ihr Mädchenname ist damals Kasner gewesen \newline Ihr ganzer Name ist Angela Dorothea Merkel.,1_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Ihr 1:=Mädchenname 2:=ist 3:=damals 4:=Kasner 5:=gewesen 6:=\newline 7:=Ihr 8:=ganzer 9:=Name 10:=ist 11:=Angela 12:=Dorothea 13:=Merkel.,0,,
1803,angela-merkel,Im Jahr 1990 ist Angela Merkel Mitglied im Deutschen Bundestag geworden.,2_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Im 1:=Jahr 2:=1990 3:=ist 4:=Angela 5:=Merkel 6:=Mitglied 7:=im 8:=Deutschen 9:=Bundestag 10:=geworden.,3,"[[0,1,2,3,6,10],[3,4,5,6,10],[6,7,8,9]",
1804,angela-merkel,Und sie ist gleichzeitig Mitglied bei der Partei CDU geworden.,3_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Und 1:=sie 2:=ist 3:=gleichzeitig 4:=Mitglied 5:=bei 6:=der 7:=Partei 8:=CDU 9:=geworden.,3,"[[0,1,2,4,5,7],[7,8],[2,3,4,9]]",
1805,angela-merkel,Angela Merkel war 18 Jahre lang die Chefin von der CDU. \newline Vom Jahr 2000 bis zum Jahr 2018. \newline Angela Merkel war 16 Jahre lang Bundes-kanzlerin.,4_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Angela 1:=Merkel 2:=war 3:=18 4:=Jahre 5:=lang 6:=die 7:=Chefin 8:=von 9:=der 10:=CDU. 11:=\newline 12:=Vom 13:=Jahr 14:=2000 15:=bis 16:=zum 17:=Jahr 18:=2018. 19:=\newline 20:=Angela 21:=Merkel 22:=war 23:=16 24:=Jahre 25:=lang 26:=Bundes-kanzlerin.,0,,
1806,angela-merkel,Vom Jahr 2005 bis zum Jahr 2021. \newline  \newline Angela Merkel ist 165 Zentimeter groß.,5_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Vom 1:=Jahr 2:=2005 3:=bis 4:=zum 5:=Jahr 6:=2021. 7:=\newline 8:= 9:=\newline 10:=Angela 11:=Merkel 12:=ist 13:=165 14:=Zentimeter 15:=groß.,0,,
1807,angela-merkel,Ihre Haar-farbe ist braun.,6_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Ihre 1:=Haar-farbe 2:=ist 3:=braun.,1,,
1808,angela-merkel,Angela Merkel ist eine Politikerin.,0_short,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Angela 1:=Merkel 2:=ist 3:=eine 4:=Politikerin.,1,,
1809,angela-merkel,Sie ist in der Partei CDU.   \newline Angela Merkel war Bundeskanzlerin von Deutschland.,1_short,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Sie 1:=ist 2:=in 3:=der 4:=Partei 5:=CDU. 6:= 7:= 8:=\newline 9:=Angela 10:=Merkel 11:=war 12:=Bundeskanzlerin 13:=von 14:=Deutschland.,0,,
1810,angela-merkel,Vom 22. November 2005 bis zum 8. Dezember 2021.,2_short,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Vom 1:=22. 2:=November 3:=2005 4:=bis 5:=zum 6:=8. 7:=Dezember 8:=2021.,0,,
1811,angeln,Fische kann man mit einer Angel fangen.,0_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Fische 1:=kann 2:=man 3:=mit 4:=einer 5:=Angel 6:=fangen.,2,"[[0,1,2,6],[3,5]]",
1812,angeln,Eine Angel ist eine Schnur mit einem haken.,1_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Eine 1:=Angel 2:=ist 3:=eine 4:=Schnur 5:=mit 6:=einem 7:=haken.,2,"[[1,2],[5,7]]",
1813,angeln,Man braucht auch einen Köder.,2_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Man 1:=braucht 2:=auch 3:=einen 4:=Köder.,1,,
1814,angeln,Der kommt an den Haken.,3_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Der 1:=kommt 2:=an 3:=den 4:=Haken.,1,,
1815,angeln,Damit lockt man die Fische an.,4_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Damit 1:=lockt 2:=man 3:=die 4:=Fische 5:=an.,1,,
1816,angeln,Es gibt verschiedene Arten zu angeln.,5_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Es 1:=gibt 2:=verschiedene 3:=Arten 4:=zu 5:=angeln.,1,,
1817,angeln,Zum Beispiel: • Schlepp-angeln,6_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Zum 1:=Beispiel: 2:=• 3:=Schlepp-angeln,0,,
1818,angeln,Zum Beispiel: • Fliegen-angeln,7_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Zum 1:=Beispiel: 2:=• 3:=Fliegen-angeln,0,,
1819,angeln,Zum Beispiel: • Grund-angeln,8_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Zum 1:=Beispiel: 2:=• 3:=Grund-angeln,0,,
1820,angeln,Zum Beispiel: • Meeres-angeln,9_long,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Zum 1:=Beispiel: 2:=• 3:=Meeres-angeln,0,,
